,rx,ry,rz,vx,vy,vz,is_correct
853,0.124875,0.016541666666666666,14.0,-0.022069614145421967,-0.0009122773684596069,-0.9997560201776607,True
854,0.131075,0.013475,14.0,-0.02246930608646559,-0.0013246643187793735,-0.9997466556825461,True
855,0.15504166666666666,-0.007475,14.0,-0.025853855018751534,-2.4991643322769854e-05,-0.9996657329108002,True
856,0.120525,0.001475,14.0,-0.01977113456499313,7.49853396902393e-05,-0.9998045292031896,True
857,0.159025,-0.01859166666666667,14.0,-0.025017156136822438,0.0009621983130047687,-0.9996865589139593,True
858,0.11892499999999999,0.006275,14.0,-0.019546263667339577,-0.0003749283312149581,-0.9998088832398886,True
859,0.15732500000000002,-0.006108333333333334,14.0,-0.02803896921876193,0.0004123377826503076,-0.9996067457669053,True
860,0.12289166666666666,-0.007458333333333334,14.0,-0.021757347651957474,0.00026243785107377186,-0.999763246448641,True
861,0.10525833333333334,0.010891666666666668,14.0,-0.017834662628690892,-0.00018747017386503784,-0.9998409321806419,True
862,0.12409166666666667,-0.012525000000000001,14.0,-0.022456820419294535,0.0011497092256358248,-0.9997471527268041,True
863,0.15535833333333335,0.006308333333333333,14.0,-0.024330288869021815,-0.0007372814821447402,-0.9997037028337776,True
864,0.12257499999999999,0.0026750000000000003,14.0,-0.021569980353141727,4.998836698294737e-05,-0.9997673396589469,True
865,0.12625833333333333,0.0010416666666666667,14.0,-0.020333295240312122,0.00011247674178554365,-0.9997932508542218,True
866,0.170225,-0.004175000000000001,14.0,-0.027364747785105108,-0.00022491573522004474,-0.9996254898668647,True
867,0.12079166666666667,0.012708333333333335,14.0,-0.020708050820393665,-0.0008623147283185908,-0.9997851934513378,True
868,0.15527500000000002,-0.014441666666666667,14.0,-0.023743293598386,0.0009622282143004837,-0.9997176251952167,True
869,0.11767500000000002,0.0035416666666666665,14.0,-0.01839688427863151,-0.00043742591697392926,-0.9998306673169242,True
870,0.108725,0.00017499999999999992,14.0,-0.01912150179624339,0.00039992683495411176,-0.9998170873852792,True
871,0.10989166666666667,-0.004058333333333334,14.0,-0.020083447516833067,0.00031243695472369374,-0.9997982584096591,True
872,0.14784166666666668,-0.005424999999999999,14.0,-0.023555960984563137,-0.0002749236825641418,-0.9997224820514253,True
873,0.14379166666666665,0.008725000000000002,14.0,-0.0244052125621724,-0.0011496567104981928,-0.9997014873897324,True
874,0.14554166666666665,-0.012141666666666667,14.0,-0.02423036957945769,0.0010871800700636748,-0.9997058103409914,True
875,0.10407499999999999,-0.0016250000000000004,14.0,-0.01782216809868942,0.00029995233826686046,-0.9998411275562017,True
876,0.096625,0.0027083333333333334,14.0,-0.016822615115190447,-0.0006874025493192256,-0.9998582535031758,True
877,0.102375,0.013491666666666671,14.0,-0.01827194750788586,-0.00041243109972066846,-0.9998329689677459,True
878,0.155025,0.016125,14.0,-0.02354345671118196,-0.0011496804763422215,-0.9997221533410625,True
879,0.16575833333333334,-0.021425000000000003,14.0,-0.025703992317515696,0.0009746773945852603,-0.9996691226515488,True
880,0.157925,-0.016891666666666666,14.0,-0.026965183331762,0.0007622225131247068,-0.999636082734474,True
881,0.131625,-0.002191666666666667,14.0,-0.020945402227937168,0.0004124094710966098,-0.999780535939732,True
882,0.14895833333333333,9.166666666666661e-05,14.0,-0.025654052049898842,0.00038737243852292373,-0.9996708055935286,True
883,0.13540833333333332,-0.001275,14.0,-0.02078300696521348,0.0005498811223221807,-0.9997838587676015,True
884,0.123025,0.024591666666666668,14.0,-0.02049567681446418,-0.0012872284829266536,-0.9997891129006906,True
885,0.15269166666666667,0.0008583333333333333,14.0,-0.027452149125449337,0.00023741048544479265,-0.9996230905419579,True
886,0.11044166666666666,0.022591666666666666,14.0,-0.018684225185660285,-0.0011622962834214776,-0.999824759043584,True
887,0.153025,0.008291666666666668,14.0,-0.02384320143771956,-0.0012371472444743824,-0.9997149449777648,True
888,0.14104166666666665,-0.008191666666666668,14.0,-0.023281170256845993,0.0012371636380457242,-0.9997281913288253,True
889,0.156575,0.00019166666666666667,14.0,-0.02574146726311355,6.24792894768285e-05,-0.9996686315772244,True
890,0.16759166666666667,-0.01824166666666667,14.0,-0.02765191469268162,0.0007372177903527706,-0.9996173408478659,True
891,0.110025,0.007625,14.0,-0.018371898138147873,-0.00024995779779793604,-0.9998311911917432,True
892,0.11014166666666665,-0.008808333333333335,14.0,-0.018409379654061673,6.248940723588496e-05,-0.9998305310580522,True
893,0.10522500000000001,-0.011575000000000002,14.0,-0.01677263972627451,0.0002499648245346479,-0.9998592981385924,True
894,0.17302499999999998,0.016058333333333334,14.0,-0.027714344746021302,-0.0006372549964475412,-0.9996156806500027,True
895,0.11675833333333334,-0.0032250000000000004,14.0,-0.018659250785551196,-9.998258960257053e-05,-0.9998258960257049,True
896,0.11825833333333331,-0.019991666666666668,14.0,-0.01985856727391271,0.0012622500270792814,-0.9998020024138261,True
897,0.13989166666666666,-0.00044166666666666676,14.0,-0.023381104678736025,-0.00038739403675266634,-0.9997265495473562,True
898,0.10949166666666665,-0.0029250000000000005,14.0,-0.019133995122082928,0.0003749313217717879,-0.9998168580581006,True
899,0.1775083333333333,-0.006908333333333333,14.0,-0.029000290581045248,0.000687210678784271,-0.999579166893597,True
900,0.163225,-0.001575,14.0,-0.024967210782076307,0.0005498284656713517,-0.9996881194024573,True
901,0.12804166666666666,-0.0026750000000000003,14.0,-0.02020836813898083,0.0006498671262661108,-0.9997955788709397,True
902,0.144025,0.009675000000000001,14.0,-0.02544174291041369,-0.001224602556591599,-0.9996755564013053,True
903,0.11489166666666667,-0.0072583333333333345,14.0,-0.019908548393891466,0.0007123586043959785,-0.9998015514321164,True
904,0.16479166666666667,0.006858333333333334,14.0,-0.027377224840228708,-0.0008371857878486621,-0.9996248229610969,True
905,0.11105833333333333,-0.008775,14.0,-0.019009058578400562,0.0007998551932638339,-0.9998189915797925,True
906,0.10150833333333333,0.0012916666666666669,14.0,-0.01618537783990945,0.0004624393676966204,-0.999868901253565,True
907,0.13709166666666664,0.011775000000000002,14.0,-0.024355265953786315,-0.0007747698763756535,-0.9997030662911658,True
908,0.1753583333333333,-0.009575000000000002,14.0,-0.02910017078622981,7.496823731571164e-05,-0.9995764975428221,True
909,0.12235833333333333,-0.016025,14.0,-0.02140758168417245,0.0010247645639292178,-0.9997703062724077,True
910,0.15869166666666668,-0.0014083333333333333,14.0,-0.025179511207747408,0.00048734537690435715,-0.9996828270555729,True
911,0.12427499999999998,0.008825000000000001,14.0,-0.02034578709706159,-0.00022495341999207832,-0.9997929777425725,True
912,0.163175,0.022675,14.0,-0.026765383277674193,-0.0013495151232440787,-0.9996408320326512,True
913,0.12150833333333333,0.009491666666666667,14.0,-0.018659246470610506,-0.0006873801436269873,-0.999825664818466,True
914,0.15704166666666666,0.009675000000000001,14.0,-0.025204488631733964,-0.0003748808422968073,-0.9996822461248208,True
915,0.13179166666666667,-0.009125000000000001,14.0,-0.022931468333106633,-2.4993425974836418e-05,-0.9997370389934628,True
916,0.17737499999999998,0.009125000000000001,14.0,-0.02961200017794762,-0.0007496708905809584,-0.9995611874412775,True
917,0.124675,0.008341666666666667,14.0,-0.019896060856428477,3.7492576992709484e-05,-0.9998020530868617,True
918,0.147525,0.009708333333333334,14.0,-0.023868188414790215,-0.0009122396619740208,-0.9997146980016826,True
919,0.134525,-0.0006416666666666668,14.0,-0.023968110508559057,0.00041238146341169977,-0.9997126385217792,True
920,0.149975,-0.013225,14.0,-0.025092088049671446,0.0008497320654271226,-0.9996847828554382,True
921,0.10034166666666666,-0.018025000000000003,14.0,-0.018784178381686584,0.0008498497204844743,-0.9998232005699698,True
922,0.14274166666666666,0.008908333333333336,14.0,-0.022581726221371855,-0.0011122156234549341,-0.9997443816382616,True
923,0.108225,0.010525,14.0,-0.019921028528759443,-0.0013247358996539894,-0.9998006789841428,True
924,0.10385833333333333,-0.0019749999999999998,14.0,-0.01960872666309695,0.0004999038027297952,-0.9998076054595902,True
925,0.12235833333333333,0.004275,14.0,-0.023206247215031294,-0.00037489898568373784,-0.9997306284899675,True
